0.7860065997e-01 0.1110605299e+00
0.3867394030e+00 0.1969891638e+00
0.8664294481e+00 0.1451431364e+00
0.1465698004e+01 0.4288582131e-01
0.2172707796e+01 0.3865781007e-02
0.3036820173e+01 0.5555667667e-04
