0.1218127676e+00 0.7632680544e-02
0.3882449489e+00 0.3477557210e-01
0.7651497064e+00 0.5722010701e-01
0.1224690624e+01 0.4302759153e-01
0.1751398297e+01 0.1449004513e-01
0.2343383198e+01 0.1930524586e-02
0.3016608850e+01 0.7793933552e-04
0.3831371301e+01 0.4828489441e-06
